"","gas","region","year","value","lagged_value","percent_change"
"1032","CH4","Russian Federation",1998,297469.507171738,308316.831771411,-3.51823951269559
"1033","CH4","Russian Federation",1999,299639.374573041,297469.507171738,0.729441959256092
"1034","CH4","Russian Federation",2000,303297.219026406,299639.374573041,1.22074892813307
"1035","CH4","Russian Federation",2001,303014.993738522,303297.219026406,-0.0930523823429574
"1036","CH4","Russian Federation",2002,299545.744669676,303014.993738522,-1.14491003433305
"1037","CH4","Russian Federation",2003,308075.054242331,299545.744669676,2.84741470190495
"1038","CH4","Russian Federation",2004,309975.384667948,308075.054242331,0.616840084728898
"1039","CH4","Russian Federation",2005,308674.637682749,309975.384667948,-0.419629122032504
"1040","CH4","Russian Federation",2006,310541.196881973,308674.637682749,0.604701187385021
"1041","CH4","Russian Federation",2007,309943.421465087,310541.196881973,-0.192494723047397
"1042","CH4","Russian Federation",2008,308022.197825879,309943.421465087,-0.619862693044582
"1043","CH4","Russian Federation",2009,287600.667493051,308022.197825879,-6.62988916934228
"1044","CH4","Russian Federation",2010,295610.169710154,287600.667493051,2.78493867448919
"1045","CH4","Russian Federation",2011,298166.278390798,295610.169710154,0.864689020391376
"1046","CH4","Russian Federation",2012,299108.12713808,298166.278390798,0.315880371303271
"1047","CH4","Russian Federation",2013,295509.980833742,299108.12713808,-1.20295838791333
"1048","CH4","Russian Federation",2014,292332.120655857,295509.980833742,-1.07538167371507
"1049","CH4","Russian Federation",2015,289560.001912757,292332.120655857,-0.948277163960186
"1050","CH4","Russian Federation",2016,289074.009904285,289560.001912757,-0.167838101002087
"1051","CH4","Russian Federation",2017,295204.839796782,289074.009904285,2.12085129843633
"1052","CH4","Russian Federation",2018,304781.835731104,295204.839796782,3.24418662678931
"1053","CH4","Russian Federation",2019,307776.538138114,304781.835731104,0.982572468541746
"1054","CH4","Russian Federation",2020,299203.49677015,307776.538138114,-2.78547592348213
"1055","CH4","Slovakia",1990,7300.91690633356,NA,NA
"1056","CH4","Slovakia",1991,6950.25812926429,7300.91690633356,-4.80294162456599
"1057","CH4","Slovakia",1992,6270.24658254976,6950.25812926429,-9.7839754159823
"1058","CH4","Slovakia",1993,5971.14802883545,6270.24658254976,-4.77012426507609
"1059","CH4","Slovakia",1994,5654.95432334943,5971.14802883545,-5.29535868076088
"1060","CH4","Slovakia",1995,5644.74705788002,5654.95432334943,-0.180501289413838
"1061","CH4","Slovakia",1996,5507.53382506141,5644.74705788002,-2.43081277888371
"1062","CH4","Slovakia",1997,5278.24737535457,5507.53382506141,-4.16314192503908
"1063","CH4","Slovakia",1998,5139.77929183398,5278.24737535457,-2.62337237483661
"1064","CH4","Slovakia",1999,5047.36420277262,5139.77929183398,-1.79803613762537
"1065","CH4","Slovakia",2000,4834.14461691059,5047.36420277262,-4.22437488748888
"1066","CH4","Slovakia",2001,4695.01858220499,4834.14461691059,-2.87798660840464
"1067","CH4","Slovakia",2002,4588.1036469607,4695.01858220499,-2.27719940554693
"1068","CH4","Slovakia",2003,4386.26758882162,4588.1036469607,-4.3991172316428
"1069","CH4","Slovakia",2004,4367.43391335572,4386.26758882162,-0.429378169127161
"1070","CH4","Slovakia",2005,4342.42381025811,4367.43391335572,-0.572649834978105
"1071","CH4","Slovakia",2006,4194.40503870807,4342.42381025811,-3.40866709509965
"1072","CH4","Slovakia",2007,4085.7544484283,4194.40503870807,-2.59036953458447
"1073","CH4","Slovakia",2008,4074.63562888645,4085.7544484283,-0.272136264726508
"1074","CH4","Slovakia",2009,3921.23313321271,4074.63562888645,-3.76481505698862
"1075","CH4","Slovakia",2010,3907.62122821414,3921.23313321271,-0.347133275073029
"1076","CH4","Slovakia",2011,3866.57816365095,3907.62122821414,-1.05033374951613
"1077","CH4","Slovakia",2012,3740.46214216459,3866.57816365095,-3.26169590135162
"1078","CH4","Slovakia",2013,3718.53640579191,3740.46214216459,-0.586177203226332
"1079","CH4","Slovakia",2014,3521.02739474594,3718.53640579191,-5.31147175911292
"1080","CH4","Slovakia",2015,3518.55791604928,3521.02739474594,-0.0701351741922012
"1081","CH4","Slovakia",2016,3470.82346600005,3518.55791604928,-1.3566481265378
"1082","CH4","Slovakia",2017,3442.93127338533,3470.82346600005,-0.803618878573054
"1083","CH4","Slovakia",2018,3340.11697840069,3442.93127338533,-2.98624302435016
"1084","CH4","Slovakia",2019,3318.38407878748,3340.11697840069,-0.650662828689796
"1085","CH4","Slovakia",2020,3261.56031297628,3318.38407878748,-1.71239267251919
"1086","CH4","Slovenia",1990,2530.1301606637,NA,NA
"1087","CH4","Slovenia",1991,2434.61055728727,2530.1301606637,-3.77528416764826
"1088","CH4","Slovenia",1992,2451.28337634351,2434.61055728727,0.684824889399057
"1089","CH4","Slovenia",1993,2341.72974768773,2451.28337634351,-4.46923557321214
"1090","CH4","Slovenia",1994,2335.84566857589,2341.72974768773,-0.251270630936388
"1091","CH4","Slovenia",1995,2364.59380210434,2335.84566857589,1.23073771162188
"1092","CH4","Slovenia",1996,2323.12058166804,2364.59380210434,-1.75392578629748
"1093","CH4","Slovenia",1997,2340.23259869067,2323.12058166804,0.736596161114601
"1094","CH4","Slovenia",1998,2393.69533297451,2340.23259869067,2.28450515191319
"1095","CH4","Slovenia",1999,2398.21874688102,2393.69533297451,0.188971998407527
"1096","CH4","Slovenia",2000,2491.38347251146,2398.21874688102,3.88474678348689
"1097","CH4","Slovenia",2001,2496.94675442411,2491.38347251146,0.223300907870368
"1098","CH4","Slovenia",2002,2523.49860303372,2496.94675442411,1.06337263950723
"1099","CH4","Slovenia",2003,2491.32642491586,2523.49860303372,-1.27490374193918
"1100","CH4","Slovenia",2004,2457.48541928293,2491.32642491586,-1.35835293578894
"1101","CH4","Slovenia",2005,2458.05383356451,2457.48541928293,0.0231299147136415
"1102","CH4","Slovenia",2006,2386.58809079724,2458.05383356451,-2.90741161936373
"1103","CH4","Slovenia",2007,2405.80026022779,2386.58809079724,0.805005669165655
"1104","CH4","Slovenia",2008,2290.67831445365,2405.80026022779,-4.78518302941908
"1105","CH4","Slovenia",2009,2200.78344078618,2290.67831445365,-3.92437790589162
"1106","CH4","Slovenia",2010,2169.94517386194,2200.78344078618,-1.40124041069774
"1107","CH4","Slovenia",2011,2161.66880592968,2169.94517386194,-0.381409080374617
"1108","CH4","Slovenia",2012,2111.32401327325,2161.66880592968,-2.32897808019105
"1109","CH4","Slovenia",2013,2053.24698848697,2111.32401327325,-2.75073955589797
"1110","CH4","Slovenia",2014,1954.02717543505,2053.24698848697,-4.83233695742736
"1111","CH4","Slovenia",2015,2014.69182188658,1954.02717543505,3.10459584258462
"1112","CH4","Slovenia",2016,2049.13414054319,2014.69182188658,1.70955767440192
"1113","CH4","Slovenia",2017,2002.03812899761,2049.13414054319,-2.29833716659933
"1114","CH4","Slovenia",2018,1935.53106352842,2002.03812899761,-3.32196797383121
"1115","CH4","Slovenia",2019,1922.68798299239,1935.53106352842,-0.663542981977118
"1116","CH4","Slovenia",2020,1893.62530847779,1922.68798299239,-1.51156478698994
"1117","CH4","Spain",1990,36641.889122587,NA,NA
"1118","CH4","Spain",1991,35465.7961229889,36641.889122587,-3.20969531801004
"1119","CH4","Spain",1992,36058.6629416348,35465.7961229889,1.67165800138801
"1120","CH4","Spain",1993,35722.8164685555,36058.6629416348,-0.931389146688288
"1121","CH4","Spain",1994,36758.656983703,35722.8164685555,2.89966082618172
"1122","CH4","Spain",1995,37571.0788256844,36758.656983703,2.21015104643675
"1123","CH4","Spain",1996,39044.8525280801,37571.0788256844,3.92262811838182
"1124","CH4","Spain",1997,39829.8074313014,39044.8525280801,2.01039279801808
"1125","CH4","Spain",1998,39993.3442081034,39829.8074313014,0.410588921586099
"1126","CH4","Spain",1999,40765.4969260827,39993.3442081034,1.93070305389176
"1127","CH4","Spain",2000,42203.6424899305,40765.4969260827,3.52784995226598
"1128","CH4","Spain",2001,42294.7967351927,42203.6424899305,0.215986677652173
"1129","CH4","Spain",2002,42297.7492046951,42294.7967351927,0.00698069202433211
"1130","CH4","Spain",2003,42518.2761489592,42297.7492046951,0.521368035913413
"1131","CH4","Spain",2004,41878.3449718343,42518.2761489592,-1.50507319460213
"1132","CH4","Spain",2005,40906.5014126646,41878.3449718343,-2.32063506765448
"1133","CH4","Spain",2006,40389.0483516724,40906.5014126646,-1.26496533099259
"1134","CH4","Spain",2007,41447.0414161292,40389.0483516724,2.61950481042466
"1135","CH4","Spain",2008,39918.2850300491,41447.0414161292,-3.68845720670712
"1136","CH4","Spain",2009,41171.054921224,39918.2850300491,3.13833595364095
"1137","CH4","Spain",2010,39409.5742257745,41171.054921224,-4.27844440425412
"1138","CH4","Spain",2011,39782.2020428676,39409.5742257745,0.945526117481857
"1139","CH4","Spain",2012,38679.4065668715,39782.2020428676,-2.77208253783381
"1140","CH4","Spain",2013,37470.3615866924,38679.4065668715,-3.12581057335722
"1141","CH4","Spain",2014,36816.5472465778,37470.3615866924,-1.74488398944835
"1142","CH4","Spain",2015,38218.8418292194,36816.5472465778,3.80887043331295
"1143","CH4","Spain",2016,37795.6338314601,38218.8418292194,-1.10732815936808
"1144","CH4","Spain",2017,38114.9985791505,37795.6338314601,0.844977885843972
"1145","CH4","Spain",2018,38331.8508673611,38114.9985791505,0.568942139038197
"1146","CH4","Spain",2019,37828.2734803191,38331.8508673611,-1.31373094605977
"1147","CH4","Spain",2020,37738.7745075203,37828.2734803191,-0.236592803648211
"1148","CH4","Sweden",1990,7414.81386711739,NA,NA
"1149","CH4","Sweden",1991,7405.90083037777,7414.81386711739,-0.120205805558342
"1150","CH4","Sweden",1992,7532.79779132081,7405.90083037777,1.71345746924573
"1151","CH4","Sweden",1993,7505.10674684063,7532.79779132081,-0.367606369469853
"1152","CH4","Sweden",1994,7439.76204691917,7505.10674684063,-0.870669826901102
"1153","CH4","Sweden",1995,7351.68549601839,7439.76204691917,-1.18386247228502
"1154","CH4","Sweden",1996,7363.39010046657,7351.68549601839,0.159209809158995
"1155","CH4","Sweden",1997,7299.85715087675,7363.39010046657,-0.862821998060306
"1156","CH4","Sweden",1998,7195.28627985432,7299.85715087675,-1.43250571704503
"1157","CH4","Sweden",1999,7001.09251406631,7195.28627985432,-2.69890256252517
"1158","CH4","Sweden",2000,6836.36486352813,7001.09251406631,-2.35288492770545
"1159","CH4","Sweden",2001,6765.37188137891,6836.36486352813,-1.03846098864567
"1160","CH4","Sweden",2002,6513.45092555302,6765.37188137891,-3.72368230812677
"1161","CH4","Sweden",2003,6299.88231281685,6513.45092555302,-3.27888572704703
"1162","CH4","Sweden",2004,6319.75711417084,6299.88231281685,0.315478930670757
"1163","CH4","Sweden",2005,6127.80812656227,6319.75711417084,-3.03728425224066
"1164","CH4","Sweden",2006,6009.2066912705,6127.80812656227,-1.93546261309435
"1165","CH4","Sweden",2007,5749.29394456967,6009.2066912705,-4.32524225000285
"1166","CH4","Sweden",2008,5475.43631066255,5749.29394456967,-4.76332635880941
"1167","CH4","Sweden",2009,5325.91464646841,5475.43631066255,-2.73077168120776
"1168","CH4","Sweden",2010,5211.99147439936,5325.91464646841,-2.13903488191632
"1169","CH4","Sweden",2011,5055.33452204177,5211.99147439936,-3.00570239086288
"1170","CH4","Sweden",2012,4874.58573343666,5055.33452204177,-3.57540708368608
"1171","CH4","Sweden",2013,4783.49195710089,4874.58573343666,-1.8687490859156
"1172","CH4","Sweden",2014,4635.90280113868,4783.49195710089,-3.08538526427583
"1173","CH4","Sweden",2015,4518.76250927103,4635.90280113868,-2.52680646882584
"1174","CH4","Sweden",2016,4441.11542323728,4518.76250927103,-1.71832633103517
"1175","CH4","Sweden",2017,4407.09796402786,4441.11542323728,-0.765966563972423
"1176","CH4","Sweden",2018,4320.83312864471,4407.09796402786,-1.95740680346276
"1177","CH4","Sweden",2019,4179.63995397963,4320.83312864471,-3.26773033027006
"1178","CH4","Sweden",2020,4110.19845621093,4179.63995397963,-1.66142295827615
"1179","CH4","Switzerland",1990,5791.79442836458,NA,NA
"1180","CH4","Switzerland",1991,5732.14402212886,5791.79442836458,-1.0299123522684
"1181","CH4","Switzerland",1992,5666.69302775192,5732.14402212886,-1.14182396890705
"1182","CH4","Switzerland",1993,5564.80032360491,5666.69302775192,-1.79809817909676
"1183","CH4","Switzerland",1994,5505.46551445362,5564.80032360491,-1.06625225885648
"1184","CH4","Switzerland",1995,5516.85998930641,5505.46551445362,0.206966601150729
"1185","CH4","Switzerland",1996,5469.61654211563,5516.85998930641,-0.856346676956714
"1186","CH4","Switzerland",1997,5327.24950038616,5469.61654211563,-2.60287061502857
"1187","CH4","Switzerland",1998,5268.03709038906,5327.24950038616,-1.11150059693672
"1188","CH4","Switzerland",1999,5185.81162098449,5268.03709038906,-1.56083694920411
"1189","CH4","Switzerland",2000,5141.08859719701,5185.81162098449,-0.862411268595016
"1190","CH4","Switzerland",2001,5174.13164193084,5141.08859719701,0.642724670254563
"1191","CH4","Switzerland",2002,5128.53604559372,5174.13164193084,-0.881222193258786
"1192","CH4","Switzerland",2003,5050.23674592981,5128.53604559372,-1.5267378247479
"1193","CH4","Switzerland",2004,5036.2115666878,5050.23674592981,-0.27771330231823
"1194","CH4","Switzerland",2005,5077.29997205592,5036.2115666878,0.815859397962964
"1195","CH4","Switzerland",2006,5090.59817245344,5077.29997205592,0.261914806505623
"1196","CH4","Switzerland",2007,5071.59961439669,5090.59817245344,-0.373208754907353
"1197","CH4","Switzerland",2008,5146.6812208333,5071.59961439669,1.48043245021702
"1198","CH4","Switzerland",2009,5044.22124395992,5146.6812208333,-1.99079702971756
"1199","CH4","Switzerland",2010,5019.07669165564,5044.22124395992,-0.498482344214939
"1200","CH4","Switzerland",2011,4967.3360223003,5019.07669165564,-1.03088023024953
"1201","CH4","Switzerland",2012,4946.21652888649,4967.3360223003,-0.42516739997046
"1202","CH4","Switzerland",2013,4874.40654297021,4946.21652888649,-1.45181646409739
"1203","CH4","Switzerland",2014,4865.21104492085,4874.40654297021,-0.18864856610331
"1204","CH4","Switzerland",2015,4838.1495726367,4865.21104492085,-0.55622401647718
"1205","CH4","Switzerland",2016,4804.34488005411,4838.1495726367,-0.698711192679545
"1206","CH4","Switzerland",2017,4746.60504869801,4804.34488005411,-1.20182528102457
"1207","CH4","Switzerland",2018,4711.63306103611,4746.60504869801,-0.736778967348314
"1208","CH4","Switzerland",2019,4633.02281998933,4711.63306103611,-1.66842875980443
"1209","CH4","Switzerland",2020,4587.53471432625,4633.02281998933,-0.981823475309042
"1210","CH4","Türkiye",1990,42479.3046634006,NA,NA
"1211","CH4","Türkiye",1991,43366.8805658319,42479.3046634006,2.08943133477423
"1212","CH4","Türkiye",1992,43276.9098314842,43366.8805658319,-0.207464159685473
"1213","CH4","Türkiye",1993,43057.6486185366,43276.9098314842,-0.506647109974758
"1214","CH4","Türkiye",1994,42774.3656711668,43057.6486185366,-0.657915507368986
"1215","CH4","Türkiye",1995,42601.9512465864,42774.3656711668,-0.403078857804357
"1216","CH4","Türkiye",1996,42956.0334725455,42601.9512465864,0.831140864674531
"1217","CH4","Türkiye",1997,42216.6966110425,42956.0334725455,-1.72114788479141
"1218","CH4","Türkiye",1998,42410.7316514077,42216.6966110425,0.459616824482784
"1219","CH4","Türkiye",1999,43774.8112549152,42410.7316514077,3.21635480076001
"1220","CH4","Türkiye",2000,43655.6103790787,43774.8112549152,-0.272304716843555
"1221","CH4","Türkiye",2001,42891.6739609263,43655.6103790787,-1.74991578749866
"1222","CH4","Türkiye",2002,40945.943821679,42891.6739609263,-4.5363819118364
"1223","CH4","Türkiye",2003,42944.5615514517,40945.943821679,4.88111286059676
"1224","CH4","Türkiye",2004,43483.3254749653,42944.5615514517,1.25455681476247
"1225","CH4","Türkiye",2005,45154.1556106471,43483.3254749653,3.84246171936356
"1226","CH4","Türkiye",2006,46590.1099026195,45154.1556106471,3.18011547897002
"1227","CH4","Türkiye",2007,49067.5833673574,46590.1099026195,5.31759523623405
"1228","CH4","Türkiye",2008,50138.4447908035,49067.5833673574,2.18242136652382
"1229","CH4","Türkiye",2009,49864.0584619721,50138.4447908035,-0.547257359051015
"1230","CH4","Türkiye",2010,51611.6516809904,49864.0584619721,3.50471516543538
"1231","CH4","Türkiye",2011,54130.9057193972,51611.6516809904,4.88117306142072
"1232","CH4","Türkiye",2012,57795.0793739663,54130.9057193972,6.76909725760618
"1233","CH4","Türkiye",2013,56631.4677193339,57795.0793739663,-2.01334035221785
"1234","CH4","Türkiye",2014,58522.6965096878,56631.4677193339,3.33953695095251
"1235","CH4","Türkiye",2015,52775.407692134,58522.6965096878,-9.82061518064602
"1236","CH4","Türkiye",2016,55557.1462093561,52775.407692134,5.27089915335075
"1237","CH4","Türkiye",2017,56777.5006043336,55557.1462093561,2.19657501913227
"1238","CH4","Türkiye",2018,60346.3091232825,56777.5006043336,6.28560341854236
"1239","CH4","Türkiye",2019,63135.3282047409,60346.3091232825,4.62168958131418
"1240","CH4","Türkiye",2020,63988.9803902349,63135.3282047409,1.35209906999406
