country,gas,year,emission,population,per_capital,emission_per_capital,emission_per_pop,change_in_emission
Norway,HFCE,2013,1068109.8677269903,5065448.75,102892.283438889,10.380854929333692,0.21086184471355873,9.0034189340638
Norway,HFCE,2014,1028054.1333599208,5122600.75,97006.1346289651,10.597825975564165,0.20068988069388793,-3.7501511386942563
Norway,HFCE,2015,909852.9328324132,5177550,74330.4601971752,12.240647110469398,0.17573040006033996,-11.497565808251602
Norway,HFCE,2016,950732.3901562332,5222620,70431.3168573813,13.498716658690375,0.18204127241810303,4.4929741773278
Norway,HFCE,2017,972627.9671650294,5267642.5,75490.6884440251,12.884078648802022,0.1846419849420361,2.303022094913383
Norway,HFCE,2018,939664.385339012,5295619,82261.5528792418,11.422886542373194,0.17744184114057526,-3.3891254352985616
Norway,HFCE,2019,874497.639538945,5328212,75714.330467121,11.549961997203372,0.16412590931797477,-6.935108621420841
Norway,HFCE,2020,749797.0428056706,5367580,67325.1222639302,11.136957759486735,0.1396899613616696,-14.259683628079244
Norway,HFCE,2021,628423.1053908031,5391369,89241.7139378055,7.041809011296722,0.11656095240203426,-16.187572167622534
New Zealand,HFCE,1992,286,3487100,11906.6799549002,0.024020129967657067,8.201657537782111e-5,-99.95448926089023
New Zealand,HFCE,1993,466.18,3572200,12771.3163391203,0.036502110481127656,1.3050221152231117e-4,63
New Zealand,HFCE,1994,12691.0559014795,3573200,14793.0732455574,0.8579052973519772,0.0035517339923540523,2622.351002076344
New Zealand,HFCE,1995,31414.26757316738,3673400,17189.4206937791,1.8275349782169388,0.008551823262690527,147.53076353170238
New Zealand,HFCE,1996,69991.04142152252,3675151.5,18638.4091184649,3.755204694599339,0.019044396243671186,122.80016956787381
New Zealand,HFCE,1997,120838.57409091486,3781300,18354.2154123239,6.583695972630791,0.031956886280092786,72.6486299341683
New Zealand,HFCE,1998,148206.2932063526,3815000,15007.6322322763,9.875394793297998,0.038848307524600945,22.648164562788693
New Zealand,HFCE,1999,196023.60305900505,3835100,15631.1096341132,12.540607010471273,0.05111303565982766,32.26402119515587
New Zealand,HFCE,2000,244663.90214268403,3857700,14121.939724272,17.32509180181313,0.06342222104950723,24.813490990183347
New Zealand,HFCE,2001,332185.1124343939,3812842,13911.2927011848,23.878809796454235,0.0871227059590704,35.77201602902128
New Zealand,HFCE,2002,386964.94656141195,3948500,15833.621230716,24.439446979490068,0.09800302559488716,16.490755327825536
New Zealand,HFCE,2003,459274.5810816357,4027200,20873.536108258,22.00272051173626,0.11404315183791114,18.686352643248558
New Zealand,HFCE,2004,560040.4260479937,4087500,25100.7490893633,22.311701696795836,0.13701294826862231,21.94021814336965
New Zealand,HFCE,2005,680924.195815458,4133900,27759.0981825841,24.529766469238755,0.16471714260515685,21.584829263219095
New Zealand,HFCE,2006,772172.9505503138,4119276.3333333335,26684.8320459603,28.9367738654068,0.18745354476509923,13.400721445296652
New Zealand,HFCE,2007,858886.0282435003,4223800,32498.3156268842,26.42863212064405,0.2033443885230125,11.229748158283401
New Zealand,HFCE,2008,950689.4729955052,4259800,31249.1532128738,30.42288751055971,0.22317702075109283,10.688664355124192
New Zealand,HFCE,2009,1020334.3983888872,4302600,28207.7422218362,36.17213991692767,0.23714368019078863,7.3257280501844
New Zealand,HFCE,2010,1072963.1571322137,4350700,33710.5722521474,31.82868416195055,0.24661851130443693,5.1579912258596385
New Zealand,HFCE,2011,1145666.383303314,4384000,38411.5554447214,29.826086708518176,0.2613290107899895,6.775929414521506
New Zealand,HFCE,2012,1182683.729857141,4408100,39953.5856925595,29.60144150659775,0.2682978448440691,3.231075563821151
New Zealand,HFCE,2013,1198375.6618021473,4345782,42893.9621020954,27.938096717430675,0.27575604616203647,1.3268071208607755
New Zealand,HFCE,2014,1245995.2233279245,4509700,44595.658189537004,27.939832573662045,0.2762922640814077,3.973675621396193
New Zealand,HFCE,2015,1280990.441812333,4595700,38789.0164745536,33.02456618493251,0.2787367412608162,2.8086157819240944
New Zealand,HFCE,2016,1304234.6299510163,4693200,40453.0989346533,32.240660525361406,0.27789879612013474,1.8145481324433361
New Zealand,HFCE,2017,1336868.2755937458,4793900,43534.0893825611,30.708538861255448,0.2788686196194634,2.5021299767170815
New Zealand,HFCE,2018,1375599.7913129,4778037.666666667,43805.3057967474,31.402583917472388,0.28790057493886784,2.897182648900263
New Zealand,HFCE,2019,1395066.8427082277,4979200,43039.5458788917,32.41360507459312,0.28017891281897245,1.415168242846856
New Zealand,HFCE,2020,1444804.2170953096,5084300,41930.0899441167,34.45745570832083,0.28416974157608904,3.565232350482027
New Zealand,HFCE,2021,1483222.5441084576,5122600,48823.5077795339,30.379270387659503,0.28954486864257556,2.6590680286347506
Russia,HFCE,1990,35937158.80524799,147969407,3878.64558197748,9265.388663566902,0.2428688438634345,2322.9107727626447
Russia,HFCE,1991,34229660.541311994,148319525.5,3797.78752917599,9013.053067963188,0.23078323926617467,-4.751344626850824
Russia,HFCE,1992,28192140.249556802,148424185.5,3315.06664851014,8504.245385904062,0.1899430349210628,-17.638271009052136
Russia,HFCE,1993,18278410.090438895,148302344,3094.82560908906,5906.119568339431,0.12325098577294837,-35.16487244799996
Russia,HFCE,1994,15469635.529588446,148187862.5,2760.7410484872,5603.43591010295,0.10439205525073585,-15.36662404964679
Russia,HFCE,1995,15447314.484225849,148074722,2708.01015671625,5704.304485680866,0.10432107705882337,-0.14428940694759315
Russia,HFCE,1996,13611143.685822146,148160129,2663.91616872409,5109.448955498229,0.09186779046218396,-11.886666774854124
Russia,HFCE,1997,18009735.845979866,147915361,2756.68555223552,6533.112139458548,0.12175703540337414,32.31610995877922
Russia,HFCE,1998,21834310.606641553,147670784,1847.88670645702,11815.827523595748,0.14785802590877795,21.23615134263843
Russia,HFCE,1999,22671898.816231456,147214776,1339.13204313858,16930.293717036577,0.15400559259235944,3.8361101693548547
Russia,HFCE,2000,26569758.17448465,146596869,1781.24847960849,14916.368198290089,0.181243694737332,17.192469805231344
Russia,HFCE,2001,25208893.326971594,145976482,2111.66761325676,11937.907826361316,0.17269147044502411,-5.121856354793311
Russia,HFCE,2002,19303150.31241336,145328755,2389.91713207911,8076.911978793411,0.13282402586063138,-23.427220457311936
Russia,HFCE,2003,14612792.614588534,144648618,2998.06961922061,4874.067140037706,0.10102269082576741,-24.298405296096035
Russia,HFCE,2004,18409939.363202132,144067316,4133.77209978318,4453.544829955127,0.12778706423046107,25.98508614173279
Russia,HFCE,2005,19817810.42824485,143496516.5,5365.05674836042,3693.867811240066,0.13810656113205963,7.647342216980781
Russia,HFCE,2006,17999584.007244103,143049637,6973.85527991833,2581.0091097065174,0.12582754059868115,-9.174708919454421
Russia,HFCE,2007,16829134.638588063,142513041,9170.2644056918,1835.1853222620882,0.11808838349458885,-6.502646773308654
Russia,HFCE,2008,17926390.789472114,142375602,11720.9281582864,1529.4344054825222,0.12590914832073627,6.519979633225567
Russia,HFCE,2009,12530010.79397478,142344664,8623.8036670827,1452.9564073683844,0.0880258552858348,-30.102992057199508
Russia,HFCE,2010,13444560.909999963,143047383,10749.9102420029,1250.6672713850494,0.0939867659794934,7.2988773199218375
Russia,HFCE,2011,11306170.539051736,142908722,14270.7723488906,792.2605912728101,0.07911462912005984,-15.905245141607477
Russia,HFCE,2012,17840171.676808603,143129056.5,15374.9561173183,1160.339681016292,0.12464395499462126,57.791461000772095
Russia,HFCE,2013,21785301.813369308,143507000,15924.7016370399,1368.0194649737114,0.1518065447216464,22.11374536092156
Russia,HFCE,2014,24871429.41566401,146090600,14272.03531141,1742.6687135352138,0.17024661008760325,14.166099826079954
Russia,HFCE,2015,22456236.446345985,146406000,9424.87996336878,2382.654902091649,0.15338330701163877,-9.710712355747988
Russia,HFCE,2016,23646866.7798548,146674500,8798.79940487206,2687.510612727583,0.16122002652032086,5.302003015302912
Russia,HFCE,2017,34357463.20735598,146842400,10822.7702499791,3174.553502826352,0.23397508626497512,45.293934825334816
Russia,HFCE,2018,42535646.79387111,146880432,11378.6659729545,3738.1927631035483,0.28959369341908736,23.803223006185647
Russia,HFCE,2019,36000303.64646772,146764700,11617.1844603778,3098.883707085164,0.24529265992754198,-15.364391140150843
Russia,HFCE,2020,39081791.34105173,146459800,10227.9164699323,3821.0901952458375,0.2668431292481058,8.559615843369016
Russia,HFCE,2021,38619931.98794569,147212341,12258.7720197789,3150.391566596916,0.2623416741124013,-1.1817763138735589
Turkiye,HFCE,2000,115656.21150840499,66266714,4278.26653426387,27.03342827805026,0.0017453138163513735,-99.70052714866378
Turkiye,HFCE,2001,232003.64373340114,65603160,3100.45878215444,74.82881084204801,0.003536470556195786,100.59765118325782
Turkiye,HFCE,2002,417186.7279092406,66401851,3640.76183390178,114.58775578905264,0.006282757507908034,79.81904128567743
Turkiye,HFCE,2003,628798.3071967257,67187251,4704.77200659487,133.65117508676587,0.009358893210212244,50.723468684632145
Turkiye,HFCE,2004,909371.7962544914,68010221,6031.79031161189,150.76316471145327,0.013371104855761188,44.62058594092008
Turkiye,HFCE,2005,1146882.8286612388,68860539,7369.43129178444,155.627046817005,0.016655153231682353,26.118143688313694
Turkiye,HFCE,2006,1424189.6921427066,69729967,8003.81217867591,177.93891964845105,0.020424356319324037,24.17917999567308
Turkiye,HFCE,2007,1713193.009564875,70586256,9668.39944528631,177.19510031209123,0.024270914858621696,20.292473609141222
Turkiye,HFCE,2008,1896138.1249959758,71517100,10802.6004748022,175.52608091161446,0.026513073446713803,10.678605061409053
Turkiye,HFCE,2009,2111280.3428137777,72561312,8989.73588674078,234.85454627513204,0.029096501766861353,11.346336798025122
Turkiye,HFCE,2010,3054433.47146971,73722988,10614.9845680831,287.7473303780123,0.04143122185266976,44.67209349370245
Turkiye,HFCE,2011,3432774.5684434096,74625134.5,11308.3717359255,303.5604637525178,0.046000246317055675,12.386620972682442
Turkiye,HFCE,2012,4256948.386760632,75627384,11697.4743628202,363.9203006326832,0.05628845216648815,24.008970058611894
Turkiye,HFCE,2013,4471162.107342339,76667864,12507.8031572004,357.46981713318803,0.05831859496362569,5.032095790682481
Turkiye,HFCE,2014,4929699.682480713,77695904,12020.3496610279,410.11283544135756,0.06344864309038367,10.25544509749232
Turkiye,HFCE,2015,4817549.939684594,78741053,10851.9201055956,443.93525687684615,0.06118218840284742,-2.2749812365787676
Turkiye,HFCE,2016,5110989.996505392,79814871,10734.2564703539,476.1382412113064,0.06403556044719275,6.091064140375249
Turkiye,HFCE,2017,5256436.7237760555,80561611.5,10464.0077882503,502.33493993365914,0.06524741282981976,2.845764272090378
Turkiye,HFCE,2018,5040330.1074797725,81671441,9400.83633803764,536.1576274959284,0.06171471992859502,-4.111275901387412
Turkiye,HFCE,2019,5676595.721527079,82765998.5,9103.01239655239,623.5952972751078,0.06858608395242255,12.623490931736756
Turkiye,HFCE,2020,6497733.870532078,83614362,8561.06433280619,758.9866887966974,0.07771073910163995,14.46532727160816
Turkiye,HFCE,2021,7209799.137879437,84680273,9661.22773420424,746.2611726203431,0.08514142529842147,10.958670846410804
Ukraine,HFCE,1997,6430.905,50609220.5,1035.25256310012,6.2119189357448255,1.2706982910357215e-4,-99.91080327097862
Ukraine,HFCE,1998,13019.347557352941,50172144,871.919769285102,14.931818288771762,2.5949354600738093e-4,102.44969498621022
Ukraine,HFCE,1999,14142.49973088236,49731454,663.128253377954,21.32694491426194,2.843773626824255e-4,8.626793075318863
Ukraine,HFCE,2000,15731.58873408175,49240416.666666664,662.341330293939,23.751482830008907,3.19485288692353e-4,11.236266808825636
Ukraine,HFCE,2001,29048.80037183574,48610852.5,811.928792745526,35.77752215635514,5.975785010525322e-4,84.65268106648934
Ukraine,HFCE,2002,64271.30786742308,48239796.5,916.201259212254,70.14977028375107,0.0013323295811876628,121.25288151223388
Ukraine,HFCE,2003,105204.61670027574,47818028.375,1092.52494503657,96.29493329029137,0.002200103606849636,63.688308501965864
Ukraine,HFCE,2004,187255.739508298,47446852.375,1422.2404149289,131.66250764830022,0.003946641982239565,77.99194121089099
Ukraine,HFCE,2005,285073.1583619078,47102816.5,1902.23620298522,149.86212433268614,0.006052146762007487,52.237340820880505
Ukraine,HFCE,2006,402277.5965795621,46768477.875,2401.34395020628,167.52185647749698,0.008601468657046007,41.113810535911696
Ukraine,HFCE,2007,561126.9798545465,46487523,3211.4879840424,174.72491961443944,0.012070485662454987,39.487504306884084
Ukraine,HFCE,2008,647249.3346559727,46225249,4083.76860075012,158.49314638862833,0.014002073513026889,15.348104420812298
Ukraine,HFCE,2009,663762.7959521149,46036957.75,2650.28029993595,250.45003578231183,0.01441804212078099,2.55132920374796
Ukraine,HFCE,2010,743860.5559958109,45826666.5,2977.30930051834,249.8432245068751,0.016232045941980328,12.067226505035157
Ukraine,HFCE,2011,823172.7105461523,45652132.5,3584.67247611344,229.6367983494686,0.01803141858808353,10.662234193096277
Ukraine,HFCE,2012,844294.0924461262,45523312,3871.29143470685,218.09107030198555,0.0185464118350204,2.5658505960383926
Ukraine,HFCE,2013,891707.2534676314,45411677.333333336,4045.9475540043,220.39515875214525,0.019636078335584742,5.61571630616741
Ukraine,HFCE,2014,869100.2129071538,45336071.5,2957.02235769679,293.9105991691221,0.01917017033350924,-2.5352536353791444
Ukraine,HFCE,2015,801649.9784612597,42802284,2023.69453109466,396.1319093092721,0.018729140212733968,-7.76092715709641
Ukraine,HFCE,2016,921373.3142701708,42631704,2082.27609489804,442.48374004182494,0.021612397061824475,14.934614735313279
Ukraine,HFCE,2017,1049283.4817130181,42450188.75,2510.01766224465,418.0382861428427,0.024717993314293994,13.882556121583175
Ukraine,HFCE,2018,1395830.4993359558,42301584.5,2944.88316768618,473.9850173522068,0.03299712093139102,33.02701545031271
Ukraine,HFCE,2019,1684995.9341007688,42068382.5,3480.64324137582,484.104752268356,0.04005373712908426,20.716371715790622
Ukraine,HFCE,2020,1751495.030464157,41732779,3566.81646784227,491.0527486500353,0.04196928822938336,3.946543431802213
Ukraine,HFCE,2021,1901018.36490021,41418717,4596.34917496562,413.5931132591617,0.04589756763591228,8.536897441063726
United States of America,HFCE,1990,38783356.352227926,249166343.5,24036.8199556108,1613.4978097705853,0.15565246817625641,1940.1358065924721
United States of America,HFCE,1991,34870540.08335427,252980941,24479.7438914311,1424.4650694879358,0.13783860533333328,-10.088905749512008
United States of America,HFCE,1992,39830658.33275491,256514224,25552.3399147909,1558.7871195192988,0.15527660693293527,14.22438034382034
United States of America,HFCE,1993,40266430.51478533,259918588,26503.4606474796,1519.2895392177604,0.15491939543310126,1.0940622130567648
United States of America,HFCE,1994,46551572.96037302,263125821,27784.863995589,1675.4292181442147,0.17691753999457552,15.608889005644217
United States of America,HFCE,1995,62970602.157717384,266278393,28757.5585741076,2189.706125276369,0.23648408512709249,35.27062170664146
United States of America,HFCE,1996,71320874.14730056,269394284,30013.3524126592,2376.304824822516,0.2647453134057609,13.260587803605434
United States of America,HFCE,1997,80544206.0633267,272646925,31489.337938178,2557.824690422407,0.29541578751833236,12.932163306042769
United States of America,HFCE,1998,97729041.92302628,275854104,32855.933469622,2974.4716281880947,0.35427800603983867,21.335905708957206
United States of America,HFCE,1999,96080808.9143708,279040168,34497.8775659272,2785.1223232720763,0.34432608610804305,-1.6865334768693028
United States of America,HFCE,2000,101050225.98565401,281792158.5,36299.5909674523,2783.7841499718215,0.35859843128194785,5.172122432599473
United States of America,HFCE,2001,98171784.94364752,284968955,37068.3810042672,2648.396889315082,0.34449992962793974,-2.8485250912898916
United States of America,HFCE,2002,103783530.03401156,287625193,37902.1968047387,2738.193001547501,0.36082906699348677,5.716250441596114
United States of America,HFCE,2003,98122909.10658036,290107933,39354.3920984871,2493.3153296084706,0.33822897599487695,-5.454257458361763
United States of America,HFCE,2004,106706346.73404832,292805298,41562.4558754692,2567.3734741220633,0.36442765026078294,8.747638757983312
